,node_num,rssi_value,simtime,time_step,kalman
297,node2,-53.049384547934,29.98687221849,0.4019520000120025,-55.243775450824735
298,node8,-69.998483527431,30.044802679545,0.9394884571649982,-70.81397324844886
299,node5,-77.71483497840998,30.161115197818997,1.0455367351529965,-75.97272573309807
300,node3,-71.842439528706,30.164705061390997,0.5047221984679986,-74.02677578127093
301,node9,-66.35585344957198,30.183215730785,0.5251849393539985,-68.5372458385948
302,node0,-71.352433118041,30.255328963991,0.40195200121799957,-69.43478579004989
303,node7,-64.738013337501,30.383317951844997,0.40842675342399914,-70.60107916006105
304,node8,-66.55860712354598,30.529754556821,0.484951877276,-70.19368286254469
305,node6,-68.087080519913,30.557239865073,0.5739219751030014,-71.71930929713524
306,node1,-71.151651018552,30.676444922397003,1.1015537880230006,-74.62089377034118
307,node5,-77.25711553408098,30.775611067589,0.6144958697700034,-76.42158174935018
308,node0,-64.82641511237297,30.783318185943,0.5279892219519979,-68.73214975000654
309,node9,-65.60965877589598,30.831009813488,0.6477940827029975,-68.13622727399589
310,node7,-65.57165972840599,30.929754724765,0.5464367729200035,-69.8239476978114
311,node8,-72.52237802642799,31.392695514038003,0.8629409572170026,-70.53476669096801
312,node3,-69.45529942012499,31.478267989764,1.3135629283730026,-73.77565190839623
313,node9,-66.16490472575398,31.499980725072998,0.6689709115849993,-67.85121985325482
